Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Luxembourg,LUX,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.776393158,6.627055407,6.930645964,6.501574471,6.230761201,6.040874273,6.243285444,5.450127115,5.50061226,6.764786336,5.849266263,5.683877795,5.722181982,6.022737061,5.816339376,6.117949498,5.41175205,4.959916081,5.285305051,5.44786964,4.8293266,12.16483555,12.81670589,13.56081874
Latvia,LVA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.91942209,80.35443421,92.18029344,91.86522534,59.8123734,63.03882715,60.27340514,60.82280642,,,,,,,,,43.56928693,44.87994743,45.68860767,47.15449695,48.2363901,43.78534837,45.66309426,44.61268655,41.69077556,41.79202594,40.22848298,38.65654307,30.26620939,30.56932036,32.20902149
"Macao SAR, China",MAC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.517740894,4.738066265,4.760116042,5.123693028,5.01266885,3.941381955,3.032455661,2.207779967,2.109868504,1.854638984,1.545446059,1.371932907,1.38546525,1.734634108,1.784257696,1.502831539,1.570561105,1.538499159,1.141113781,0.847412547,
St. Martin (French part),MAF,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,17.07440356,16.47944412,18.76360339,18.06105381,18.95712783,22.45609844,20.79555426,22.28842832,18.09117327,15.44863846,13.92469225,14.8463595,13.07905687,13.83265857,10.12400082,9.591311865,15.79973118,14.02684213,16.36965,14.58342982,15.18449465,13.31128262,15.0802216,15.89861751,16.22818077,12.72854369,14.33589897,15.11705157,14.10817077,13.47305551,14.88604345,13.71033125,13.57471669,17.03450465,14.65512931,15.06674222,17.65069693,18.46781405,16.5853524,19.49858123,19.31059627,17.54521083,18.85178627,19.59381353,19.1521802,17.95892404,19.36774997,16.29107288
Monaco,MCO,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.17532309,29.54116908,53.59666957,51.50775241,47.06433479,44.6405694,48.15450644,47.48658961,50.12489214,49.07131392,40.27683355,40.38024577,39.48030338,38.86088782,39.59013115,35.18340087,34.59559608,37.64511473,38.75761962,38.30901676,35.919574,33.93314569,34.130306,33.5130719,30.03057216,26.68837904,19.72652033,20.35700461,22.49936039
Madagascar,MDG,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,61.49292149,66.18717504,70.41062802,64.17657046,57.03422053,76.51571165,71.01970865,73.89620449,74.8782138,81.80963572,84.20463032,77.91154791,69.63783655,74.67979728,59.8631413,46.56284638,32.06705358,36.87099726,32.9043152,30.83962168,31.61955095,29.57354332,31.32813335,19.71647889,19.73718744,18.45753991,14.40635784,13.90912551,15.98781791,19.72022583,25.8821578,28.29193034,26.0252618,27.70831826,31.37165169,24.33781814,31.54976005,37.53084336,33.56963961,35.29449113,31.51375092,21.88093279,20.27908965,29.76970228,27.65087275,29.48780422,28.29037783,21.89905275,
Maldives,MDV,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,34.2,14.46428571,66.36655949,73.98854962,67.77777778,59.15254237,56.51943463,42.32142857,35.31353135,24.08788268,23.55191954,15.97502472,12.75658018,9.791666667,9.230779456,6.53738613,6.458453224,6.220543676,7.401206723,6.522578897,6.397592839,6.772805787,6.928347978,5.848494125,5.589461978,4.797208356,4.697095907,4.621590424,6.955823212,4.733751812,1.831307938,2.479644141,2.375271306,2.217950165,4.524470828,6.943528998,6.760099427,7.171922512,8.342949872,9.474836266,5.904494877,4.468894506,4.451036752,5.539195803,3.744723612,2.901801706
Middle East & North Africa,MEA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,5.511675824,8.63072149,8.429051069,9.114304096,10.33501204,10.12073864,10.13146363,10.01288423,10.18844799,8.907823393,7.353410663,8.279190644,7.554922019,7.601023811,6.84271958,6.715823376,8.025208694,8.622675792,7.352509998,10.89274304,10.03128113,8.231665258,8.351150402,14.64416819,15.48384741,15.30959304,14.78733149,15.92212736,16.76934749,18.50081605,17.77111823,18.90830699,20.36610146,21.17028705,18.74397269,16.97019183,16.62178623,15.26064677,14.62595953,15.36266564,14.25081115,18.4741543,14.09479884,12.80955097
Marshall Islands,MHL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.54518942,34.08620269,33.54968023,28.57344796,27.26730924,36.13733217,33.55137924,36.18996006,40.39594412,38.41072333,63.97859561,80.70400651,66.48527403,33.31588148,52.02676235,48.15848513,55.06622556,
Middle income,MIC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,40.09082091,41.11242192,36.76053746,36.59612565,31.35116782,29.71432224,35.28823843,31.08060028,34.26228417,26.00362878,22.3127757,19.29900138,22.18267425,21.9624255,19.56810287,13.96131929,13.0133527,13.08373543,13.59149951,13.78792426,14.72060437,18.15234555,18.84344538,22.23549094,23.23190445,23.02685894,23.2319876,19.23646316,20.78048189,20.12847695,20.62822165,19.84257721,19.40298806,19.2973725,18.72829189,18.86674296,19.16982943,19.14429459,23.50483469,29.57725053,29.87887652
North Macedonia,MKD,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36123949,28.57218152,24.02137015,24.66339944,28.67124194,22.41320146,22.33254761,24.56593957,24.12375534,24.28140745,25.39250309,24.5569312,26.31977298,23.08294403,28.14074506,25.53602837,24.12510726,23.97558337,24.0125267,23.32715222,23.21995546,24.47647989,24.87641462,25.16343086,24.33732378,24.64196376,24.65452629
Mali,MLI,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,67.23790323,66.85344828,74.85380117,65.90909091,43.30645161,45.75757576,38.24561404,36.45833333,37.42857143,41.01694915,32.82778865,27.17391304,29.18367347,29.96495327,30.90211132,31.02910603,32.66832918,38.21428571,29.56621005,33.47547974,32.47134881,47.06464169,41.00243745,42.70946061,43.85755891,35.90317765,16.94636905,14.0331873,20.51880546,13.51301705,13.84235716,13.41207349,7.198793433,7.315598549,5.829765802,2.032474168,2.681179697,0.824370842,0.366190346,0.95361658,3.475789905,4.420899926,4.942462218,6.031289311,1.254844927,1.422494393,2.187680122,
Malta,MLT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,10.12987013,3.385826772,8.078817734,12.17241379,21.88916877,25.56321839,27.11320755,22.18533887,24.00369004,20.66272966,25.29527559,28.04003336,26.86426117,29.95437956,27.94262295,28.02706553,26.46361186,26.95795938,25.92592593,23.09442352,21.84289081,24.726964,22.16234922,22.63315247,25.35649761,24.74925663,25.86148681,27.3068204,27.85255732,27.9551408,29.26720297,27.79013397,23.28157418,10.08206865,7.966898425,7.853065096,6.551578827,5.339072146,4.709859738,3.832251136,3.95284523,4.297902098,4.383631791,4.383981876,4.557239193,6.407472579,6.558651642,7.111986172,5.83139741,3.990622967,3.608393068,4.19836214
Myanmar,MMR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,27.79459749,20.73069763,27.83259797,29.42753137,37.90921994,34.28724476,32.00166091,10.55572688,16.97081645,10.49497033,8.948488704,8.187955052,11.45428945,8.040665651,10.28752567,7.898023957,3.115534096,2.415584356,0.972756015,6.459433197,9.617880311,7.149893015,5.446465213,11.57290295,8.359242665,16.99593796,17.4744473,27.5950754,36.98633716,45.6844638,44.31387741,35.67361012,37.07652658,44.00667517,43.92530579,29.67540632,16.42398464,8.684189881,13.38813309,9.647588698,7.701821709,3.745699601,7.733341968,5.893456007,,,
Middle East & North Africa (excluding high income),MNA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,24.18063368,27.93728877,27.286758,26.83076404,28.40002021,30.47998945,33.16595154,31.75203406,31.39148668,30.06255965,36.2629854,34.65494513,33.18763518,27.19885029,28.08730279,,,,,,,,,,,,,,34.29527923,36.89825098,27.81265477,28.77885534,23.36130968,23.53355846,26.8329141,27.92059922,25.04953567,22.33378931,19.26496231,23.42800245,22.26726179,23.65536666,18.79940325,21.233871,,
Montenegro,MNE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62678432,11.32069636,13.18555113,16.36124819,16.63691869,17.82642777,17.44776061,17.12267209,17.65649627,18.56078338,18.63207605,20.34471879,20.73674612,39.62084883,25.98888666,32.50181162
Mongolia,MNG,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,26.54155496,14.02061856,15.7323689,19.58174905,20.11412268,24.46555819,24.38202247,27.57158006,53.02197802,41.78794179,,62.45614035,56.91056911,60,31.71247357,64.26914153,58.16733068,43.04812834,39.23215891,40.61429217,32.78927918,21.63327963,20.0023194,32.70324844,48.68917761,44.38958665,38.26974317,31.99352072,32.73112423,36.17209571,40.70972409,31.65314174,33.44026152,33.84974818,34.78817882,32.0119679,33.22464195,33.05175061,31.67291086,58.96631303,70.1209302,52.60887153
Northern Mariana Islands,MNP,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.39264674,28.80624417,31.92302754,32.42377204,28.28403937,34.55778897,46.63120646,41.34972038,57.72804436,59.66659797,60.38720303,59.9953777,68.06859279,61.27930811,64.56985564,79.49361799,75.76803753,78.18805682
Mauritania,MRT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,34.48943662,40.91492777,60.73170732,61.33476857,69.46445959,59.45074106,71.29360465,62.01402167,49.95491434,48.7534626,54.96632997,44.99165275,37.3553719,30.04640371,27.04164413,35.27851459,34.95720869,21.32596685,16.68466523,10.40350024,9.098164405,2.856255821,2.779220779,2.585270476,,,,,,,,,,,,,,6.835993634,18.0632146,13.68775317,15.47392516,14.79983604,42.07611866,44.7447943,57.94834757,55.89423421,39.77928814,
Mauritius,MUS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,40.4973822,42.59450172,41.34128167,39.91014121,40.69950739,32.7562797,43.35862069,44.18275418,43.70069606,31.9243604,31.13562092,31.61299278,30.89982654,30.90422686,32.94846522,33.22245322,32.6664425,27.74682011,27.13109675,25.84487122,22.77366303,23.62743004,21.98727631,19.77873718,20.93179321,19.31616295,24.07442179,26.4147965,25.97797333,24.12333387,21.95863415,19.8380969,17.76816019,15.26063422,14.18938881,12.93876985,11.56520077,13.1768142,12.91291266,12.66054905,12.88594884,12.61677296,12.94911141,13.04756633,10.21228547,7.545615978,11.5678092
Malawi,MWI,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,56.94214876,53.65740741,55.56338028,49.84496124,50.61381074,34.86394558,42.6035503,51.88481675,48.76681614,47.70053476,58.24561404,44.06091371,45.60570071,46.09,40.0462963,56.70886076,54.76876422,39.90342406,27.59274303,29.05525847,27.25193112,23.12424196,21.87156749,25.67764672,43.63677125,32.66800456,44.50784454,43.33909477,46.08828342,49.6138652,45.61430037,39.45644502,41.54110127,43.50585723,22.04584622,19.78204355,17.74073316,20.20806461,20.89327508,17.9538326,15.78875093,15.85117434,26.0968681,17.83834666,16.39534405,
Malaysia,MYS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,35.32467532,35.06024096,43.17386231,44.15708812,46.28616106,46.86084142,45.12730465,43.14073024,36.23986095,37.58339511,40.08419083,37.62897914,44.2743417,48.03437557,48.3768407,40.57393384,31.77716752,32.42532247,32.64157014,25.63263795,20.34214232,21.55623822,18.8585542,18.37755149,19.91998033,20.81608971,20.13190836,19.02255091,19.29617026,20.46289214,18.58497028,20.65285496,19.8024855,24.64780763,22.02795485,15.60425685,14.10821441,13.06368096,11.00236108,11.10659784,11.37177966,12.05150561,11.71341617,12.11300049,12.66820936,12.77952605,14.87890551,17.87744825,18.52738627
North America,NAC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,36.24811631,35.25991263,34.96610282,36.81495764,38.49037195,35.26363798,35.51514877,35.47293834,35.43077683,37.49609225,37.00835595,33.37543358,30.08081863,30.87429511,28.7899142,28.82026955,26.94876477,27.49656717,27.56061569,26.4862168,27.02761996,25.14403477,23.52030701,22.76807058,22.33382122,22.39611245,21.31486324,20.48318501,19.10230708,17.51995077,17.56823716,16.95771231,16.65822722,16.16479797,16.68414804,16.50688346,16.24086185,15.41159654,15.40431633,13.5507615,14.18462951,13.97395031,13.786448,13.39698883,12.88481934,11.9659508,11.46829985,11.37845644,11.54668807,10.87137336,8.597267106,9.000944822,10.52933937
Namibia,NAM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.94901321,13.62594326,13.8713718,13.56936642,5.60614392,5.754787333,20.08745965,20.67713224,21.40127246,21.15361265,27.21396699,37.38870781,23.04797965,26.29924003,13.42354139,10.60512521,16.42326392,16.61671412,15.89253076,16.21125676,24.12144656,24.7165046,26.30524052
New Caledonia,NCL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63497036,20.18745494,17.25219401,25.76179018,26.28549087,38.97772591,35.95555312,33.91335575,30.46294915,34.89602982,39.6824387,36.50012291,32.29898408,31.23110103,33.08699318,,,,,,
Niger,NER,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,42.09641256,38.96234083,39.72648031,36.89037003,41.74100156,43.04690297,45.03920954,41.61898396,44.45052261,41.99896158,51.76705185,35.4983579,25.8645775,4.04589372,3.343973248,3.864185254,5.175569978,3.13283208,3.671171171,3.822741661,4.90425035,3.301193005,8.75571196,6.232111532,3.734480399,2.620268241,23.5691717,5.300472654,4.888280622,8.863988339,8.519550057,10.12874379,10.52919958,14.84660961,9.478320862,7.824241138,0.699561925,8.231190832,5.368592027,4.226662468,7.060023262,7.858051123,7.339036408,7.921450328,9.39810607,6.838881641,8.675552286,9.991959337,
Nigeria,NGA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,43.2885906,60.12567325,74.53225806,80.89285714,59.14335664,61.84210526,60.92783505,59.18674699,73.97163121,27.12984055,16.91111111,36.3030303,2.878937008,3.856042641,11.25681399,14.59544039,17.17499531,13.63079186,16.40429464,10.42016807,11.54923088,12.83535912,12.03236933,12.03000569,12.02969086,12.02998636,10.40498748,20.16827764,93.3517107,88.82308347,75.58767112,65.94274398,62.41180913,75.20161793,68.60196992,67.44707912,57.35983858,51.37026789,67.6322446,51.29682206,28.58971959,30.58960948,43.87339729,58.11599409,64.0554157,45.89220035
Nicaragua,NIC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,39.42701228,43.79905808,43.92712551,39.02439024,42.2705314,40.76086957,50.56179775,38.88888889,15.01272265,16.94915254,19.3220339,13.36898396,37.57575758,19.18604651,23.30677291,23.12252964,17.03910615,13.72601508,13.74593143,12.48635073,12.58519648,11.51338367,11.24178166,11.00780959,8.445945946,10.12239497,9.303636876,6.745079213,6.850425618,7.169459963,6.766762649,5.343945424,5.569967954,5.341530055,4.596425003,4.067660089,4.288365732,4.161776654,4.532895873,4.365872406,4.143061907,4.798982997,4.753257008,6.474576271,6.582032751,5.156271513
Netherlands,NLD,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,54.19112114,54.23384365,54.78477854,52.03042846,57.59527737,54.95511675,54.93737643,58.5245391,50.5443392,50.14950274,50.72241009,48.75504516,51.68815813,52.90267885,52.46069513,50.97890973,50.46988693,51.71965026,50.94990734,48.19259406,47.24155681,47.02500595,45.02601369,44.40402115,41.82236939,42.38543838,41.18334483,40.4577255,40.30834172,40.52238675,41.31046771,39.46007182,38.03099146,34.33310622,35.43138862,31.70130761,25.48791675,19.57149396,19.59150874,19.58118568,19.57520612,19.60331187,19.58483964,19.32308741,19.51016914,19.8598607,19.8914521,19.05046554,18.53996569,18.91193843,19.30441438,21.18425357,20.31642871,20.23374101,24.23052803,24.0909772
Norway,NOR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,74.89541068,71.72578615,70.8940366,70.74355681,74.17047035,75.2841092,74.03596403,70.7158973,69.66521092,70.53312811,70.10373343,66.81478031,64.70320054,64.78384268,68.59963807,68.69248183,69.26315689,62.37845347,61.99068958,62.39796159,62.7567494,59.74412011,57.40072673,55.35955479,53.92101912,54.84494171,59.7498645,58.17696982,56.78652278,55.26590169,54.90571876,50.68720701,49.57112015,47.62814139,46.77213533,44.31738517,47.55295471,43.97937118,44.14872324,45.97169312,43.51081924,41.74871096,44.41983434,42.59545072,43.12480615,38.63649656,42.14161168,45.28578619
Nepal,NPL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,6.291706387,5.385573861,6.632454723,7.323420074,7.7897269,8.662245826,7.211618757,8.882614022,13.31035592,9.294389286,7.689053592,6.506450499,3.668397216,1.465610028,3.617628433,10.66752357,18.7306763,15.82245725,8.757803351,9.339391127,11.18004556,6.902542537,13.72338362,12.34148635,14.96867369,15.62064055,18.85106199,11.87494368,9.122868876,12.01831412,13.95817068,10.91123404,5.52214509,6.374063721,6.833955232,5.244184056,4.326436122,3.014380585,2.722819834,2.965122319,5.064796971,6.373118293,6.761759244,6.617676133,5.753058028,5.762315689,5.773631637
Nauru,NRU,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77661453,38.32420531,28.68308887,39.70053346,39.63815851,3.213673909,7.151637377,9.963450585,5.40440606,3.911678661,7.477022622,,,,
New Zealand,NZL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82922084,21.92160179,18.52431217,17.17721245,16.40463502,17.16606592,17.65949732,17.59521129,17.12154609,14.97999869,15.86039098,15.58558389,15.9482134,15.65065479,14.62871113,12.82715881,12.38562093,12.47813557,12.71200148,12.81454755,10.93225524,10.66052941,13.96015657
OECD members,OED,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,38.04013193,36.39139524,34.61390066,34.79341245,35.35757032,34.73399239,32.28870634,31.94165517,31.54997638,30.87009322,28.83547727,28.22236029,29.00435678,29.16336533,28.41698742,27.03710078,26.01661021,26.20402741,25.74072978,25.03880661,24.95433181,24.98485036,23.99772682,23.68010976,23.32112758,23.537599,23.47028208,22.95974557,23.17681463,23.24707995,23.13556702,23.38156005,23.66854642,20.84434077,22.43038484,21.80681568,21.58464943,20.50755632,19.45417069,18.83520468,17.7382787,17.77617868,17.66318035,17.3675812,17.16688177,18.88524692,20.14835739
Oman,OMN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,17.69911504,15.26717557,21.18644068,100,100,100,100,7.672849916,6.770833333,35.84127802,40.91458989,43.16069057,32.61802575,31.3304721,36.50793651,39.22261484,31.85595568,24.20634921,23.02936631,25.78347578,34.67094703,29.0647482,38.93746938,41.40718268,36.9225019,37.05365773,37.02132343,38.12469636,41.06957575,47.25449322,48.42926194,49.05208998,35.86426343,
Other small states,OSS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73242384,37.72051154,38.34630192,37.06941472,37.91910805,37.55004853,40.85676296,44.58045927,44.68052776,46.67584821,48.53920441,52.11289442
Pakistan,PAK,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,54.22354949,49.80635167,45.76,53.57903707,47.64895908,51.1002886,52.96932025,48.62890287,49.66046858,51.53975737,49.11564396,50.26332458,44.65329213,51.61191383,59.25963602,62.39747999,66.34209263,57.60861087,60.18323828,57.96651954,50.54679625,57.05064977,56.83624801,61.0974611,67.52411576,64.86915147,54.54545455,57.84381479,54.77823556,53.03104978,50.27100271,48.92448513,48.74851013,45.79698652,48.58410099,47.72924501,43.0889298,37.35267452,38.62612613,33.94044522,28.57164172,20.32341803,19.06093646,19.13920299,13.70465247,11.08321755,13.87779108
Panama,PAN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,5.300261097,5.423969683,5.557692308,54.37403797,58.44990548,65.43909348,68.28144203,67.9890411,65.2027362,62.44594187,61.40456786,65.67890314,65.31498914,64.815427,62.77064759,60.75174825,60.14188369,60.05967604,60.33566864,58.3039885,59.61437566,59.42558747,60.05252407,58.3843701,57.65568512,53.89272201,54.16633442,55.24705882,56.13167694,56.05949645,52.07159298,53.00051029,53.06498512,50.60920678,47.66139965,48.71428427,48.54610859,48.13765968,46.26892329,46.07948235,48.89488521,49.74456385,50.92593367,64.96801931,62.78070836,
Peru,PER,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,45.01160093,40.88121735,44.4676773,33.35345608,40.36568214,40.52558783,40.36979969,34.00099321,39.61661342,44.26766189,39.86684124,40.55181606,39.57287433,45.12372635,42.61603376,48.25493171,52.49810135,40.00189832,45.47791589,28.11787726,24.33518625,22.60543312,18.83158399,21.30985415,25.17304726,24.60045502,21.88913727,22.43027789,23.74901262,25.12475974,23.9242359,25.94603117,22.9421263,27.26356128,29.03396845,28.10281803,29.56913874,26.62631923,25.25255937,24.0986785,25.55617472,26.77724393,26.15393085,31.38377378,39.18275636,33.15735237
Philippines,PHL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,28.91344383,17.2029703,18.23329558,16.96869852,15.92689295,11.42481944,8.773087071,10.83032491,10.74113856,7.464788732,9.105603448,10.86956522,8.762117823,8.491542975,7.304557803,5.980284775,4.721680745,3.452363313,2.938968143,2.768968984,2.359550562,4.340254521,5.93122102,8.257697099,11.98456226,15.7309417,16.78432757,14.84502447,10.88061614,8.548086887,8.024352441,9.609219344,7.203590137,7.580443431,7.547157796,7.803854441,7.018022427,7.356513441,6.656502185,6.082050385,7.137708664,7.042471346,6.990743649,5.248102856,4.67316029,6.563963195
Palau,PLW,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.680696093,4.856348197,4.254861812,4.52325887,3.986554918,3.852943253,3.409310564,3.312018743,3.143817974,2.907305744,4.080096623,5.332421677,5.963036452,5.433147842,5.265251277,3.284584033,8.976930792,
Papua New Guinea,PNG,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,24.44228198,45.32214102,57.32564216,49.1656752,40.37285281,23.33411956,27.7275005,34.58984659,27.86938603,39.89060322,38.51175445,28.16668279,21.61280679,20.27246568,11.18731806,5.393520964,7.114861204,8.268359581,15.8838793,10.80099871,7.813787443,5.491188846,3.614729519,4.328615168,4.87248561,7.481631703,2.97833762,7.60659595,11.56633727,10.94531629,7.277717357,9.04819145,8.308640852,8.59049304,7.503410598,9.352020538,16.33659654,16.23126295,11.16659201,15.8201067,23.76785997,16.85145599,5.430084889,7.412630141,4.336602547,5.153730701,
Poland,POL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,57.73728814,60.41155235,58.44892812,57.3959445,59.20713578,66.02195504,64.39196526,60.19095477,60.63956371,57.97053232,55.02729529,50.18501805,53.1512945,61.83067791,57.26875,53.43639816,41.75361408,48.85265413,36.63410969,28.58888784,28.17939791,34.90354419,26.51046951,28.85257634,23.56853673,27.45318735,32.60544421,35.73984613,27.23095365,29.82943497,30.26054814,28.65082407,27.91099532,27.39672894,23.95012555,25.71407096,25.87344429,26.10888252,26.0372441,25.77081017,25.92995566,25.87958803,26.71509875,27.12327987,28.23355729,29.56402258,30.11561909
Pre-demographic dividend,PRE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.74539932,43.60732727,34.34903643,31.55393186,26.48786032,31.2135231,29.56284576,30.40818503,26.04412507,23.83609477,27.66840291,26.16798079,19.35216126,21.52824643,23.29698765,29.61625458,29.7621383,
Puerto Rico,PRI,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,22.36254068,24.90101289,30.07029573,23.16006054,24.16070836,24.92200082,29.08339463,24.09894463,21.2348594,21.11258152,17.99800993,20.94209337,17.37242204,15.33424711,14.50074163,15.64237729,14.33860215,14.59009297,17.04453353,15.19562172,18.2907287,17.99541842,17.97594269,18.12839657,14.93151005,14.97961038,16.02299889,16.81234981,18.32462043,18.42717975,20.14419307,23.2978116,23.73722714,25.04187725,23.90035215,25.70368589,26.00752804,26.17990693,25.62378436,24.65821244,22.98851526,21.65374526,21.62991674,21.87812233,21.23326022,21.41912292,21.1493493,
